citing	cited	type	confidence	evidence
0708.3137	0711.3895	background	low	The citation context is a list of references with no surrounding sentence describing the relationship to the cited paper.
0708.3212	nucl-th/0512020	background	low	The citation context is a list of references with no surrounding sentence describing the relationship.
0708.3212	cond-mat/0502515	background	low	The citation context is a list of references with no surrounding sentence describing the relationship.
0708.3277	nucl-th/0411016	background	low	The citation context lists multiple references without a specific sentence linking to the cited paper.
0708.3277	hep-ph/0011333	background	low	The citation context lists multiple references without a specific sentence linking to the cited paper.
0708.3277	nucl-th/0702088	background	low	The citation context lists multiple references without a specific sentence linking to the cited paper.
0708.3380	nucl-th/0610057	background	low	The citation context is a list of references with no specific relationship asserted for this cited paper.
0708.3380	astro-ph/0703649	background	low	The citation context is a list of references with no specific relationship asserted for this cited paper.
0708.3500	nucl-th/0702086	background	low	The citation context is a list of references with no specific relationship asserted
0708.3586	nucl-th/0502059	background	low	The citation context is a list of references with no specific sentence describing the relationship to the cited paper.
0708.3586	nucl-th/0112039	background	low	The citation context is a list of references with no specific sentence describing the relationship to the cited paper.
0708.3586	0706.2693	background	low	The citation context is a list of references with no specific sentence describing the relationship to the cited paper.
0708.3586	nucl-th/0601073	background	low	The citation context is a list of references with no specific sentence describing the relationship to the cited paper.
0708.3692	nucl-th/0403064	background	low	The context mentions that J=5/2 resonances were found important for N scattering below 2 GeV, but no specific relationship is asserted.
0708.3692	nucl-th/0608051	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/9910064	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/0105011	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/9608064	uses	high	The citing paper says 'A study of eta photoproduction from the deuteron [TARGET] suggests a value of 0.1' and later compares its own fitted value to that number.
0708.3692	nucl-th/9706045	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/9211007	uses	high	The citing paper says 'we fixed ... according to ... extractions by the Nijmegen group [TARGET]', using the cited work's value as a fixed input.
0708.3692	nucl-th/9911080	contrasts	high	The citing paper says 'investigations of N scattering give a value as low as 0.001 [TARGET]' and later states 'Our value of 0.05 obtained from the fit is well within these boundaries', implying the cited work's value is lower than the citing paper's result.
0708.3692	nucl-th/0304018	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/0603020	compares	medium	The citing paper says 'Quark model prediction [TARGET] give slightly higher values, but do predict both of them to be of the same magnitude', comparing the cited predictions to the citing paper's results.
0708.3692	nucl-th/0405048	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/9803031	background	low	The context is a bare list of references with no sentence describing the cited work.
0708.3692	nucl-th/0005049	uses	high	The citing paper says 'In Ref. [TARGET], Riska and Brown extract an average f^2_NN*/4=0.0012 from the width and derive an even smaller quark model estimate', using the cited work's extracted value as a reference point.
0708.3754	0708.1602	uses	high	The context says 'The results of Refs. [TARGET] and all results here use $ = T$', indicating the cited work's approach is used.
0708.3754	nucl-th/0407018	background	medium	The context mentions 'previous applications of the NCSM to soft bare NN potentials are described in Refs. [TARGET]' as a reference for prior work.
0708.3754	nucl-th/0512105	compares	high	The context says 'extrapolations with bare but soft NN interactions, such as JISP16 (Ref. [TARGET]), are more straightforward and similar to the SRG convergence', comparing the cited potential.
0708.3754	nucl-th/0505080	compares	high	The context says 'We can compare the observed SRG convergence to that found for the UCOM potential in Ref. [TARGET]', directly comparing results.
0708.3754	hep-ph/0009071	uses	high	The context says 'using potentials evolved with the similarity renormalization group [TARGET]', indicating the cited method is used.
0708.3754	0711.4252	background	low	The context is a list of references with no specific relationship asserted.
0708.3754	nucl-th/0412004	contrasts	medium	The context says 'analogous to what is observed for Lee-Suzuki transformations in the NCSM [TARGET]' and notes 'serious negative consequences', implying a contrast with the cited work's approach.
0708.3754	nucl-th/0111042	background	low	The context is a list of references with no specific relationship asserted.
0708.4056	nucl-th/9809025	background	high	The context mentions that the infinite bound states resemble Efimov states in three-body systems at infinite scattering length, citing [TARGET] as a prior example.
0708.4056	cond-mat/0608321	uses	high	The context states that the observation led to a field theory composed of weakly coupled fermions and dimers, citing [TARGET] as the source of that field theory.
0708.4056	cond-mat/0604500	uses	high	The context states that the observation led to a field theory composed of weakly coupled fermions and dimers, citing [TARGET] as the source of that field theory.
0708.4056	cond-mat/0607835	uses	high	The context states that the observation led to a field theory composed of weakly coupled fermions and dimers, citing [TARGET] as the source of that field theory.
0708.4056	nucl-th/9811046	background	high	The context mentions that the infinite bound states resemble Efimov states in three-body systems at infinite scattering length, citing [TARGET] as a prior example.
0708.4088	hep-lat/0509029	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4088	0704.2312	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4088	nucl-th/0008064	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4088	0704.1342	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4088	0707.2157	extends	high	The citing paper's title and abstract indicate it is the same work as [TARGET], so the citing paper builds on and extends its own prior work.
0708.4088	0706.0312	background	low	The citation context is a bare page number with no specific relationship asserted.
0708.4088	nucl-th/0703012	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4091	0708.4096	background	low	The context lists multiple references without describing a specific relationship to the cited paper.
0708.4091	nucl-th/0004006	uses	high	The citing paper uses the Lagrangian and coupling constants from [TARGET] to define the linear sigma model.
0708.4091	hep-ph/0404132	background	low	The context lists multiple references without describing a specific relationship to the cited paper.
0708.4091	hep-ph/0204262	contrasts	high	The citing paper states that the authors in [TARGET] did not construct pure string solutions in the absence of the anomaly, while the citing paper does.
0708.4091	0708.4092	background	low	The context lists multiple references without describing a specific relationship to the cited paper.
0708.4091	0706.0316	background	low	The context lists multiple references without describing a specific relationship to the cited paper.
0708.4092	0708.4096	background	low	The citation context is a bare mention in a list of references with no surrounding sentence describing the relationship.
0708.4092	0708.4091	background	low	The citation context is a bare mention in a list of references with no surrounding sentence describing the relationship.
0708.4092	hep-ph/0204262	uses	high	The citing paper states 'it was shown that non-Abelian global strings with domain walls indeed form during the chiral phase transition in QCD [TARGET]' and 'they explicitly took into account the effect of anomaly', using the cited work as evidence for a prior result.
0708.4096	hep-ph/0501185	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/0012041	background	low	The context mentions that U(1)_A domain walls appear, but does not assert a specific relationship with the cited paper.
0708.4096	hep-ph/0011229	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	0708.4091	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/0109173	contrasts	high	Our result implies that a superfluid vortex of U(1)_B breaking found in Ref. [TARGET] is actually unstable to decay into N non-Abelian strings.
0708.4096	hep-ph/0305235	contrasts	high	Note that our result does not depend on whether the superconductivity is of type I or II... although the perturbation theory indicates the color superconductivity is of type I for whole density regime [TARGET].
0708.4096	hep-ph/0204064	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/0212074	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/0109256	uses	medium	It has been shown in Ref. [TARGET] that there appear K-strings, drum vorton and domain walls... Our work should be applied to the interaction of these strings.
0708.4096	hep-ph/0204124	contrasts	high	Our result implies that a superfluid vortex of U(1)_B breaking found in Ref. [TARGET] is actually unstable to decay into N non-Abelian strings.
0708.4096	hep-ph/0108256	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/0204262	background	low	The context mentions non-Abelian global strings may be generated during the chiral phase transition, but does not assert a specific relationship.
0708.4096	hep-ph/0108260	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	hep-ph/9906551	background	low	The context mentions qualitons in the CFL phase, but does not assert a specific relationship.
0708.4096	0708.4092	background	low	The citation context is a list of references with no specific relationship asserted.
0708.4096	nucl-th/9910056	background	low	The context mentions the pairing gap in color superconductivity, but does not assert a specific relationship.
0708.4135	hep-ph/9506344	uses	high	the adopted values for r_s^2 and mu_s are those of four different hadron models (VMD, K, NJL [TARGET] and CQS(K))
0708.4140	nucl-th/0309058	background	low	The citation context is a list of references with no specific relationship asserted to the cited paper.
0708.4201	hep-th/0702136	background	low	The citation context is a list of references with no specific relationship asserted
0708.4201	cond-mat/0701251	background	low	The citation context is a list of references with no specific relationship asserted
0708.4201	nucl-th/0608070	background	low	The citation context is a list of references with no specific relationship asserted
0708.4201	nucl-th/0410067	background	low	The citation context is a list of references with no specific relationship asserted
0708.4201	0709.4651	background	low	The citation context is a list of references with no specific relationship asserted
0708.4201	0706.1522	background	low	The citation context is a list of references with no specific relationship asserted
0708.4216	astro-ph/0606524	uses	high	Alford et al. [TARGET] have given a few counter examples demonstrating that quark matter cannot be excluded.
0708.4216	hep-ph/0509172	background	low	The citation appears only in a reference list without context.
0708.4216	nucl-th/0501056	uses	high	density dependent meson couplings are modeled so that a number of properties of finite nuclei can be fitted [TARGET]
0708.4216	astro-ph/0612092	uses	high	It has been suggested to base tests of the structure of matter at high densities on analyses of the cooling behavior [TARGET]
0708.4216	astro-ph/9912418	uses	high	the stability of fastly rotating stars against r-modes [TARGET]
0708.4216	astro-ph/0611595	uses	high	the remaining degrees of freedom are fixed according to the NJL model parameterization in table I of [TARGET]
0708.4216	nucl-th/0602038	background	high	see [TARGET] and references therein
0708.4216	astro-ph/0403170	background	low	The citation appears only in a reference list without context.
0708.4216	astro-ph/0411618	uses	high	It has been suggested to base tests of the structure of matter at high densities on analyses of the cooling behavior [TARGET]
0708.4216	nucl-th/0511040	background	low	The citation appears only in a reference list without context.
0708.4216	nucl-th/0411016	uses	high	the former 'masquerade' themselves as neutron stars [TARGET] by having very similar mechanical properties
0708.4216	nucl-th/0703088	uses	high	see also [TARGET]
0708.4216	nucl-th/9912066	uses	high	the nonrelativistic Brueckner-Bethe-Goldstone [TARGET] approaches
0708.4216	nucl-th/0309021	uses	high	relativistic mean-field (RMF) approaches with non-linear (NL) self-interactions of the sigma meson [TARGET]
0708.4216	hep-ph/0503184	background	low	The citation appears only in a reference list without context.
0708.4216	nucl-th/0512098	uses	high	It has been suggested to base tests of the structure of matter at high densities on analyses of the cooling behavior [TARGET]
0708.4216	nucl-th/0609067	background	high	see [TARGET] and references therein
0708.4216	0704.1510	uses	high	the stability of fastly rotating stars against r-modes [TARGET]
0708.4216	nucl-th/0410063	uses	high	In the KVR and KVOR models [TARGET] these dependences were related to a nonlinear scaling function
0708.4232	hep-ph/0605199	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4232	hep-ph/0101136	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4232	nucl-th/0508055	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4232	nucl-th/0110037	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4232	nucl-th/0604032	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4232	hep-ph/0302165	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship.
0708.4268	nucl-th/9605019	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4268	nucl-th/9803018	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4268	nucl-th/9606031	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4268	hep-ph/9605227	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4268	nucl-th/9610045	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4268	nucl-th/9601026	background	high	The model is discussed in [TARGET], where the original work is cited and explicit expressions are given
0708.4297	nucl-th/0407019	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/9712024	background	medium	cited as one of many suggested observables to probe strangeness in the nucleon
0708.4297	nucl-th/9712070	background	medium	cited as one of many suggested observables to probe strangeness in the nucleon
0708.4297	nucl-th/0306076	uses	high	both are treated in the same hadronic model developed in [TARGET] to estimate the TPE contribution to R
0708.4297	nucl-th/9702015	background	medium	cited as one of many suggested observables to probe strangeness in the nucleon
0708.4297	hep-ph/0502128	compares	high	To compare our results with those obtained in the partonic calculation of Ref. [TARGET]
0708.4297	hep-ph/0502013	compares	high	To compare our results with those obtained in the partonic calculation of Ref. [TARGET]
0708.4297	nucl-th/0409058	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0402022	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0408021	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0408043	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0408004	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0403049	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	hep-ph/0409027	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0408003	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0407032	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	nucl-th/0104070	background	medium	cited as early indication that strange quarks contribute to the spin and mass of the proton
0708.4297	hep-ph/0412119	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4297	hep-lat/0411023	compares	high	their results for R are in agreement with the partonic calculation of [TARGET]
0708.4326	nucl-th/0609076	background	low	The citation context lists multiple references without a specific sentence describing the relationship to the cited paper
0708.4355	nucl-th/0601012	background	low	no citation context extracted from tex
0708.4355	nucl-th/0610051	background	low	no citation context extracted from tex
0708.4355	nucl-th/0610075	background	low	no citation context extracted from tex
0708.4355	nucl-th/0601078	background	low	no citation context extracted from tex
0708.4355	nucl-th/0608050	background	low	no citation context extracted from tex
0708.4355	1009.3314	background	low	no citation context extracted from tex
0708.4355	nucl-th/0610088	background	low	no citation context extracted from tex
0708.4355	nucl-ex/0609020	background	low	no citation context extracted from tex
0708.4355	nucl-ex/0610014	background	low	no citation context extracted from tex
0708.4355	nucl-th/0611103	background	low	no citation context extracted from tex
0708.4355	nucl-th/0610098	background	low	no citation context extracted from tex
0708.4355	nucl-th/0612107	background	low	no citation context extracted from tex
0708.4355	nucl-ex/0610028	background	low	no citation context extracted from tex
0708.4355	nucl-th/0206017	background	high	citing paper mentions the existence of superheavy element 277112 discovered earlier at GSI as background
0709.0049	0711.0950	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0049	0708.1293	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0049	nucl-th/0304013	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0049	0706.1026	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0077	nucl-th/0512048	uses	high	the citing paper employs a particular set of relations obtained from a study of hadron masses and sigma terms based on Dyson-Schwinger equations and a Poincaré-covariant Faddeev equation for confined quarks and diquarks, which is the cited work
0709.0077	0705.3704	background	medium	the citation context is a list of references with no specific relationship asserted to the cited paper
0709.0123	nucl-th/0703031	uses	high	the citing paper references [TARGET] to support the claim that the result indicates a very small mean free path
0709.0123	nucl-th/0606022	background	medium	the citing paper mentions [TARGET] as part of a general statement about event-by-event hydrodynamic studies revealing effects of initial shape fluctuations
0709.0157	nucl-th/0005044	background	low	Context is just a reference string with no surrounding sentence
0709.0157	nucl-th/0305084	background	low	Context is a list of references with no surrounding sentence
0709.0157	nucl-th/0402026	background	low	Context is just a reference string with no surrounding sentence
0709.0157	hep-ph/9709228	background	low	Context is a list of references with no surrounding sentence
0709.0157	nucl-th/0006086	background	low	Context is just a reference string with no surrounding sentence
0709.0157	0706.2336	background	low	Context is a list of references with no surrounding sentence
0709.0157	nucl-th/0603004	background	low	Context is a list of references with no surrounding sentence
0709.0216	hep-ph/0507050	background	low	The citation context mentions 'As suggested in [cite]' but the specific claim about the rotating condensate forming a heart-shaped wave is not clearly attributed to either cited paper, and the context is generic.
0709.0216	nucl-th/0509081	background	low	The citation context mentions 'As suggested in [cite]' but the specific claim about the rotating condensate forming a heart-shaped wave is not clearly attributed to either cited paper, and the context is generic.
0709.0228	0710.2877	background	low	The citation context is a list of references with no surrounding sentence describing the relationship.
0709.0244	0707.0232	uses	high	the citing paper includes non-resonant single-pion background from [TARGET] in their calculations
0709.0314	0705.2632	background	low	The citation context is a bare reference in a list of references with no surrounding sentence describing the relationship.
0709.0314	hep-ph/0609270	background	low	The citation context is a bare reference in a list of references with no surrounding sentence describing the relationship.
0709.0314	0707.2637	uses	high	we will be studying the nucleon EDM in the framework of this model, closely following the notations
0709.0314	hep-ph/0304182	uses	high	the mesonic sector of our model, being a 5D gauge theory with a Chern-Simons term, naturally supports instanton solitons, whose Wilson line can be identified as skyrmions [TARGET]
0709.0314	hep-ph/0601037	compares	high	the estimate from the Light-Front formalism [TARGET]
0709.0314	hep-th/0701276	background	low	The citation context is a bare reference in a list of references with no surrounding sentence describing the relationship.
0709.0314	hep-lat/0611032	compares	high	our holographic estimate of nucleon EDM is comparable with previous results, based on lattice calculations [TARGET]
0709.0314	hep-ph/0004011	background	low	The citation context is a bare reference in a list of references with no surrounding sentence describing the relationship.
0709.0314	hep-ph/0501128	background	low	The citation context is a bare reference in a list of references with no surrounding sentence describing the relationship.
0709.0439	nucl-th/0703005	background	medium	The context mentions that four-body CDCC models are still under current development and will be highly desirable, but does not assert a specific relationship with the citing paper's own work.
0709.0439	nucl-th/0605029	uses	high	The citing paper uses the cited work's elastic scattering data to compare with its own CDCC calculations.
0709.0439	nucl-th/0703085	background	medium	The context cites the paper as part of a general discussion of weak binding and conflicting predictions, without asserting a specific relationship to the citing paper's own method or results.
0709.0439	nucl-th/0610004	uses	high	The citing paper uses the cited work's elastic scattering data to compare with its own CDCC calculations.
0709.0441	nucl-th/0611096	background	low	The citation context is a bare list of references with no surrounding sentence describing the relationship
0709.0449	0707.1516	contrasts	high	The citing paper states that coupled-cluster calculations indicate a significant fraction of the correlation energy is missing, directly contradicting the claimed convergence of [TARGET].
0709.0499	cond-mat/0404313	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/0702074	extends	high	the analysis was extended to the next order in the derivative expansion
0709.0499	nucl-th/9809025	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/9808007	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/9605002	uses	high	The Resonance Model was first introduced by Kaplan as a model for nonrelativistic particles with a large scattering length
0709.0499	nucl-th/9802075	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/0511020	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/9811046	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/0610105	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/0409023	uses	high	the Green's function for this model with an ultraviolet cutoff was obtained by solving the Lippmann-Schwinger integral equation
0709.0499	nucl-th/9610052	uses	high	The Resonance Model was first introduced by Kaplan as a model for nonrelativistic particles with a large scattering length
0709.0499	hep-th/9706070	uses	high	Phillips, Beane, and Cohen showed that the phase shift can be reproduced by a renormalizable local Hamiltonian quantum field theory
0709.0499	nucl-th/0605004	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	nucl-th/0402054	uses	high	A renormalizable Hamiltonian quantum field theory for a Two-Channel Model was constructed by Cohen, Gelman, and van Kolck
0709.0499	hep-ph/9807302	uses	high	Birse, McGovern, and Richardson carried out a complete Wilsonian analysis of 2-body S-wave interactions
0709.0499	nucl-th/9801034	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0499	cond-mat/0410417	uses	high	The known universal properties have been summarized in a recent review
0709.0499	nucl-th/9611022	uses	high	An essentially equivalent model has been used to describe the effects of delta states on the two-nucleon system
0709.0508	cond-mat/0702304	background	low	The citation context is a list of references with no specific relationship asserted to the citing paper's work.
0709.0519	hep-ph/0403081	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0104018	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/9904075	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0405067	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0405029	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	hep-th/0308073	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	hep-ph/0206111	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0102031	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0406074	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	nucl-th/0208063	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0519	hep-ph/0405125	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0534	nucl-th/0508022	background	medium	The context mentions that lowering cutoff yields a soft potential which simplifies calculations, but does not specify a direct relationship with [TARGET].
0709.0534	nucl-th/0504043	background	medium	The context mentions that lowering cutoff yields a soft potential which simplifies calculations, but does not specify a direct relationship with [TARGET].
0709.0534	nucl-th/0510036	background	low	The context is a reference list entry with no surrounding sentence describing the relationship.
0709.0534	astro-ph/0012209	uses	high	The citing paper states 'We use the free-particle spectrum to be consistent with the usual BCS treatment applied in Refs. [cite], [TARGET], and [cite]'.
0709.0534	nucl-th/0602060	extends	high	The citing paper says 'Just as for the free-space case [TARGET], we actually solve for the eigenvalues of ...' indicating they are extending the free-space method to the in-medium case.
0709.0534	nucl-th/0411070	background	low	The context is a reference list entry with no surrounding sentence describing the relationship.
0709.0534	nucl-th/0611046	background	low	The context is a reference list entry with no surrounding sentence describing the relationship.
0709.0534	nucl-th/0609003	extends	high	The citing paper says 'Just as for the free-space case [TARGET], we actually solve for the eigenvalues of ...' indicating they are extending the free-space method to the in-medium case.
0709.0534	nucl-th/0608011	background	low	The context is a reference list entry with no surrounding sentence describing the relationship.
0709.0534	nucl-th/0611045	extends	high	The citing paper says 'Just as for the free-space case [TARGET], we actually solve for the eigenvalues of ...' indicating they are extending the free-space method to the in-medium case.
0709.0534	nucl-th/0111042	background	low	The context is a reference list entry with no surrounding sentence describing the relationship.
0709.0587	hep-ph/0506140	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0404056	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0404083	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0506049	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0104042	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	0706.3290	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0305084	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/9906074	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-ex/0204011	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0606009	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0305075	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	0704.1270	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0603026	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/9903010	background	low	The context is a list of references with no specific relationship asserted.
0709.0587	nucl-th/0503026	background	low	The context is a list of references with no specific relationship asserted.
0709.0630	nucl-th/0501019	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0630	nucl-th/0701001	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0630	nucl-th/0512037	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0630	nucl-th/0604049	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0630	0706.3651	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0404056	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	hep-ph/9903292	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	0706.3290	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0006021	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0606036	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0507039	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0410044	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	hep-ph/9806219	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/9808030	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0611075	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-th/0511071	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	nucl-ex/0108029	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0665	hep-ph/0511094	background	low	The citation context is a list of references with no specific relationship asserted.
0709.0728	0707.2172	background	low	The citation context is a bare reference list entry with no surrounding text.
0709.0728	nucl-th/9609005	extends	high	We have performed a theoretical study ... extending and improving the calculations of Kelkar et al. [TARGET]
0709.0728	0705.3297	background	low	The citation context is a bare reference list entry with no surrounding text.
0709.0728	nucl-th/9804007	background	low	The citation context is a bare reference list entry with no surrounding text.
0709.0728	hep-lat/0607030	contrasts	medium	lattice [TARGET] ... calculations suggest a smaller value [of C5^A(0)] than the 1.2 used here
0709.0728	nucl-th/0701098	background	low	The citation context is a bare reference list entry with no surrounding text.
0709.0728	nucl-th/0601103	contrasts	high	Unlike the incoherent case, where a semiclassical treatment ... is required [TARGET], now the nucleus remains in its ground state, so a realistic quantum treatment ...
0709.0742	nucl-th/0301099	contrasts	high	the citing paper states that Teaney's phenomenological limit is not restrictive enough and that RHIC data may be inconsistent with the conjectured lower limit
0709.0742	nucl-th/0510014	background	medium	the context mentions that implementing Israel-Stewart equations leads to more than doubling of equations, but no specific relationship asserted
0709.0742	0708.1252	uses	high	the citing paper says 'As in Refs. [TARGET] we neglect bulk viscosity and heat conduction'
0709.0742	nucl-th/0605008	background	low	the context is a bare reference to review articles without specific relationship
0709.0742	nucl-th/0104064	background	medium	the context mentions implementing Israel-Stewart equations numerically, but no specific relationship asserted
0709.0742	hep-th/0104066	background	medium	the context mentions recent work on strongly coupled gauge field theories suggesting a lower limit for viscosity, but no specific relationship asserted
0709.0742	hep-ph/0006129	uses	high	the citing paper says 'we use a slight variation of EOS Q from Ref. [TARGET]'
0709.0742	nucl-th/0511046	contrasts	high	the citing paper suggests that initial spatial source eccentricity may have been significantly underestimated, disagreeing with [TARGET]
0709.0742	hep-th/0702136	contrasts	high	the citing paper says Cohen and collaborators have advanced counter examples that appear to contradict the existence of a universal minimum viscosity bound, and the citing paper's findings suggest QCD might be an exception
0709.0742	hep-th/0205052	background	low	the context is a bare reference to papers without specific relationship
0709.0742	nucl-th/0611090	background	low	the context is a bare reference to papers without specific relationship
0709.0742	nucl-th/0305064	background	low	the context is a bare reference to review articles without specific relationship
0709.0742	nucl-th/0604014	uses	high	the citing paper says 'As in Refs. [TARGET] we neglect bulk viscosity and heat conduction'
0709.0742	nucl-th/0305084	background	low	the context is a bare reference to review articles without specific relationship
0709.0742	nucl-th/0504022	uses	high	the citing paper says 'As in Refs. [TARGET] we neglect bulk viscosity and heat conduction'
0709.0742	0704.0134	uses	high	the citing paper says 'As in Refs. [TARGET] we neglect bulk viscosity and heat conduction'
0709.0742	nucl-th/0407114	background	medium	the context mentions implementing Israel-Stewart equations in one dimension, but no specific relationship asserted
0709.0742	hep-ph/0205058	uses	high	the citing paper says 'the larger radial flow leads to flatter final transverse momentum spectra [TARGET]' and 'as pointed out in [TARGET]'
0709.0742	nucl-th/0309055	background	low	the context is a bare reference to papers without specific relationship
0709.0742	hep-ph/0602249	uses	high	the citing paper says 'the deviation from local thermal equilibrium is given by the last term in Eq.() [TARGET]'
0709.0742	0706.1522	background	low	the context is a bare reference to a paper without specific relationship
0709.0742	0708.4201	background	low	the context is a bare reference to papers without specific relationship
