citing	cited	type	confidence	evidence
0704.3461	nucl-th/9807082	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/0603058	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9708004	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/0607110	uses	medium	Citing paper references lattice calculations using a two quark interpolating field for scalar mesons as a basis for discussion.
0704.3461	nucl-th/0008006	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-lat/0001023	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9701016	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/0411233	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/0607061	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/0002023	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/0112052	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9705048	uses	medium	Citing paper states 'The OPE of Eq.() at nuclear matter can be obtained in the standard way [TARGET]' indicating use of the cited work's method.
0704.3461	nucl-th/9903067	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/9909229	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9901028	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/0402135	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9411014	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-ex/0504010	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9804015	uses	medium	Citing paper states 'The coupling between the scalar and the vector meson have been extensively studied in the Walecka model in the isospin 0 channel [TARGET]' indicating use of the cited work's framework.
0704.3461	hep-ph/0609163	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/0608188	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	hep-ph/9704398	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/9812067	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3461	nucl-th/0603056	background	low	Bare mention in a list of references without any specific relationship asserted.
0704.3479	hep-ph/0210391	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3479	nucl-th/0302077	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3479	hep-ph/0506179	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3479	hep-ph/9807297	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3479	nucl-th/9902016	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3479	hep-ph/9802350	background	low	The context is a list of references with no sentence connecting to the cited paper.
0704.3553	hep-ph/0204211	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	nucl-th/0309055	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	nucl-th/0611090	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	0704.1699	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	nucl-th/0702075	uses	high	The citing paper uses the definition of overlap area from [TARGET].
0704.3553	0706.2203	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	nucl-th/0108006	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	nucl-th/0604032	background	low	The context is a bare list of citations with no surrounding sentence.
0704.3553	hep-ph/0608062	contrasts	high	The citing paper says extrapolations of perturbative estimates suggest viscosity could be much larger, contrasting with [TARGET] which argues viscosity might be close to the lower bound.
0704.3553	nucl-th/0505036	contrasts	high	The citing paper states Huovinen found that an EoS with a rapid cross-over overpredicted the flow data, contrasting with the cited work's own finding.
0704.3553	0706.1522	uses	high	The citing paper references a first calculation of elliptic flow from [TARGET] showing a specific result.
0704.3691	nucl-th/0701057	uses	high	the citation context lists [TARGET] among other references, likely as a source of data or prior work used in the analysis
0704.3691	nucl-th/0612085	uses	high	the citation context lists [TARGET] among other references, likely as a source of data or prior work used in the analysis
0704.3966	physics/0701019	background	high	The citation context lists the paper among other references without asserting any specific relationship.
0704.3966	physics/0603219	background	high	The citation context lists the paper among other references without asserting any specific relationship.
0704.3996	hep-ph/0508223	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0605045	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0009237	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0412016	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0509206	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0408052	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0307325	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0510121	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0505212	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0503121	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0704.3996	hep-ph/0509226	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0021	hep-ph/0103124	background	medium	The context mentions the cited paper as a reference for matching charm-quark number to hard production, but no specific relationship is asserted.
0705.0021	nucl-th/0702006	compares	high	Our approach bears some similarity with recent work in Ref. [TARGET], which, however, does not address the v2 problem and utilizes different interactions.
0705.0021	hep-ph/0101136	uses	high	the transition momentum is shifted to a higher value, which is compatible with the mass ordering effect in hydrodynamic calculations [TARGET]
0705.0021	nucl-th/0306027	uses	high	We adopt a factorized ansatz for the quark v2^q, as used in previous coalescence studies [TARGET]
0705.0021	nucl-th/0508055	background	low	The context is a bare citation in a reference list with no surrounding text.
0705.0021	nucl-th/0305024	uses	high	We adopt a factorized ansatz for the quark v2^q, as used in previous coalescence studies [TARGET]
0705.0021	nucl-th/0409038	background	medium	the sensitivity to the input v2(p_T) at the quark level needs to be scrutinized [TARGET]
0705.0021	nucl-th/0305084	background	low	The context is a bare citation in a reference list with no surrounding text.
0705.0021	nucl-th/0205043	contrasts	high	These features are difficult to explain in hydrodynamic models [TARGET] which provide an excellent description ... but lack sufficient yield at intermediate p_T.
0705.0021	nucl-th/0301087	uses	high	We adopt a factorized ansatz for the quark v2^q, as used in previous coalescence studies [TARGET]
0705.0021	nucl-th/0211010	background	medium	Quark coalescence models have been used extensively and successfully to describe ... at intermediate p_T [TARGET]
0705.0021	nucl-th/0302014	background	medium	Quark coalescence models have been used extensively and successfully to describe ... at intermediate p_T [TARGET]
0705.0021	nucl-th/0110037	background	low	The context is a bare citation in a reference list with no surrounding text.
0705.0021	nucl-th/0312100	uses	high	We adopt a factorized ansatz for the quark v2^q, as used in previous coalescence studies [TARGET]
0705.0021	hep-lat/0208059	uses	high	There are indications from lattice QCD that the phi survives in the QGP at moderate temperatures above T_c [TARGET]
0705.0021	nucl-th/0301093	uses	high	We adopt a factorized ansatz for the quark v2^q, as used in previous coalescence studies [TARGET]
0705.0021	nucl-th/0611023	background	medium	cf. also Ref. [TARGET] is a cross-reference with no specific relationship asserted.
0705.0021	nucl-th/0104073	compares	high	Similar features are borne out of parton cascade models [TARGET]
0705.0021	nucl-th/0502056	compares	high	Similar features are borne out of parton cascade models [TARGET]
0705.0021	hep-ph/0010101	uses	high	The eigenvolume is fixed at V*~1500fm^3 using a hadron resonance gas ... to reproduce the correct pion rapidity density [TARGET]
0705.0021	nucl-th/0512078	background	medium	KE_T scaling is suggestive for hydrodynamic behavior [TARGET]
0705.0021	nucl-th/0403030	uses	high	saturation at intermediate p_T, requiring two parameters ... cf. also Refs. [TARGET]
0705.0021	hep-ph/0306077	background	medium	in-medium effects on open-charm states [TARGET] is a reference without further elaboration.
0705.0384	nucl-th/0602029	background	high	The citation context mentions 'recent results of heavy-ion collision experiments at RHIC Brookhaven' as a general impulse for interest in QCD phase diagram, with no specific relationship asserted to the cited paper's method or results.
0705.0384	nucl-th/9606006	uses	high	The citing paper states that effective models like QCD Dyson-Schwinger equations or effective models which share the relevant degrees of freedom with nonperturbative QCD [TARGET] are employed for chiral extrapolation, indicating the cited work is used as a tool or approach.
0705.0384	hep-ph/0611147	background	medium	The citation context is a bare list of references with no surrounding text describing the relationship to the cited paper.
0705.0384	nucl-th/0304003	background	medium	The citation context is a bare list of references with no surrounding text describing the relationship to the cited paper.
0705.0384	0704.3234	uses	high	The citing paper mentions 'a nontrivial extrapolation of the Polyakov-loop potential into this regime [TARGET]', indicating the cited work is used as a reference for the extrapolation method.
0705.0384	hep-ph/0611072	background	medium	The citation context is a bare list of references with no surrounding text describing the relationship to the cited paper.
0705.0502	quant-ph/0602224	background	low	The citation context is a list of references with no descriptive sentence about the cited paper.
0705.0502	nucl-th/0407029	background	low	The citation context is a list of references with no descriptive sentence about the cited paper.
0705.0502	quant-ph/0502050	background	low	The citation context is a list of references with no descriptive sentence about the cited paper.
0705.0502	quant-ph/0503046	background	low	The citation context is a list of references with no descriptive sentence about the cited paper.
0705.0944	nucl-th/0703093	background	low	The citation context is a list of references with no specific relationship asserted.
0705.0944	nucl-th/0602065	background	low	The citation context is a list of references with no specific relationship asserted.
0705.0944	nucl-th/0511030	background	low	The citation context is a list of references with no specific relationship asserted.
0705.0944	nucl-th/0010066	background	low	The citation context is a list of references with no specific relationship asserted.
0705.0954	hep-ph/0011146	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0309011	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0302062	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0606108	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0609010	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	nucl-th/9904024	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0510384	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.0954	hep-ph/0301058	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.1059	nucl-th/0405017	background	low	The citation context is a list of references with no specific relationship asserted.
0705.1059	nucl-th/0406018	background	low	The citation context is a list of references with no specific relationship asserted.
0705.1059	nucl-th/0503028	uses	high	The citing paper uses the cited work's result that the shock wave will inhibit particle production in a specific angular region.
0705.1059	nucl-th/0405029	background	low	The citation context is a list of references with no specific relationship asserted.
0705.1059	nucl-th/0610121	uses	high	The citing paper uses the cited work's finding that azimuthally symmetric initial energy density gets severely distorted and particles show azimuthal dependence.
0705.1147	hep-ph/0209275	background	medium	The citation context mentions that the calculation of length dependent broadening is achieved via resummation of higher twist diagrams [TARGET], but does not specify a relationship beyond prior art.
0705.1147	hep-ph/0102230	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0402245	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0301195	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ex/0307023	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0411174	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0204343	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	nucl-th/0310076	background	medium	The cited paper is referred to as 'zeroth-order energy loss' in a list of schemes, but no specific relationship is asserted.
0705.1147	hep-ph/0302184	compares	high	The text states 'similarity between the schemes of Refs. [cite] and [cite] as demonstrated in Ref. [TARGET]', indicating a neutral comparison.
0705.1147	hep-ph/0502248	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	0705.1352	contrasts	high	The text says 'In contrast to previous derivations, re-summation... leads to a diffusion equation', and the cited paper is presented as a derivation for strong coupling, contrasting with the citing paper's weak coupling approach.
0705.1147	nucl-th/0412061	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	nucl-th/0005032	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/9309289	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0404292	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0410078	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	nucl-th/0006010	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0309332	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/9311205	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/9804234	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1147	hep-ph/0611135	contrasts	high	The text states that in an earlier work [TARGET] the diffusion tensor D was defined differently, and the citing paper corrects this by noting the factor of four difference.
0705.1147	hep-ph/0005044	background	low	The context is a list of references with no specific assertion about the cited paper.
0705.1196	hep-ph/0606219	background	low	The citation context is incomplete and does not specify a relationship.
0705.1277	hep-ph/0608062	background	low	The citation context is a list of references with no surrounding sentence describing a specific relationship to the cited paper.
0705.1352	hep-ph/0212316	uses	high	we use a simplified model for the unintegrated gluon distribution function inspired by the KLN model of saturation [TARGET]
0705.1352	hep-ph/0102230	background	low	bare mention in a list of references
0705.1352	nucl-th/0703019	uses	high	Following Ref. [TARGET], one can relate the jet quenching parameter to the transport mean-free-path
0705.1352	hep-ph/0209161	background	medium	Phenomenological studies based on variations of the parton energy loss picture [TARGET] all indicate formation of high density matter
0705.1352	nucl-th/0301099	background	medium	dense matter is well described by relativistic hydrodynamics with a negligible shear viscosity [TARGET]
0705.1352	nucl-th/9306003	background	medium	In most of the theoretical studies of parton energy loss [TARGET], except the twist-expansion approach, a static potential model was assumed
0705.1352	nucl-th/0003033	uses	high	as obtained by a previous calculation of q_R with dynamic screening [TARGET]
0705.1352	hep-ph/0302184	compares	high	It is, however, smaller than the results from phenomenological studies based on an implementation of energy loss by Salgado and Wiedemann (SW) [TARGET]
0705.1352	hep-ph/0502248	background	medium	Phenomenological studies based on variations of the parton energy loss picture [TARGET] all indicate formation of high density matter
0705.1352	hep-ph/0605178	uses	high	Liu, Rajagopal and Wiedemann [TARGET] found that q_A scales with the temperature cubed
0705.1352	0705.1147	uses	high	Following Ref. [TARGET], one can relate the jet quenching parameter to the transport mean-free-path
0705.1352	nucl-th/0108006	background	low	bare mention in a list of references
0705.1352	hep-ph/9309289	background	medium	saturation scale in a heavy nucleus might be large enough to facilitate a perturbative calculation of gluon distributions [TARGET]
0705.1352	hep-ph/0405125	background	medium	jet quenching phenomena can be attributed to parton energy loss and medium modification of fragmentation functions [TARGET]
0705.1352	nucl-th/0305010	background	medium	Phenomenological studies based on variations of the parton energy loss picture [TARGET] all indicate formation of high density matter
0705.1352	hep-ph/0605199	background	medium	Given the recent interest in the computation of transport properties in strongly coupled N=4 SYM [TARGET], it is still instructive to study the strong coupling behavior
0705.1352	nucl-th/0604040	background	medium	one can identify a special case as purely elastic processes and the corresponding energy loss as the conventional elastic energy loss [TARGET]
0705.1352	nucl-th/0302077	background	medium	jet quenching phenomena can be attributed to parton energy loss and medium modification of fragmentation functions [TARGET]
0705.1352	nucl-th/0405017	background	medium	jet quenching phenomena can be attributed to parton energy loss and medium modification of fragmentation functions [TARGET]
0705.1352	nucl-th/0701045	uses	high	Inclusion of dihadron suppression in the phenomenological study has been shown [TARGET] to greatly improve the sensitivity of jet quenching to variation of q_R
0705.1352	nucl-th/9211011	uses	high	non-perturbative magnetic screening mass [TARGET]
0705.1352	nucl-th/0006010	background	low	bare mention in a list of references
0705.1352	0704.0612	uses	high	Numerical solutions to the Balitsky-Kovchegov (BK) equation with running coupling constant [TARGET] show that the unintegrated gluon distribution is consistent with the DLA asymptotes
0705.1352	nucl-th/0012025	background	low	bare mention in a list of references
0705.1352	hep-ph/9804234	uses	high	Within the framework of twist expansion, the transverse momentum broadening of the quark jet has also been calculated [TARGET]
0705.1352	hep-th/0104066	compares	high	This is very similar to the bound found by Danielewicz and Gyulassy from transport theory and the bound 1/4 found in the strong coupling limit of N=4 SYM [TARGET]
0705.1352	hep-th/0605158	background	low	bare mention in a list of references
0705.1352	hep-ph/0612168	uses	high	Liu, Rajagopal and Wiedemann [TARGET] found that q_A scales with the temperature cubed
0705.1352	nucl-th/0702066	uses	high	Following Ref. [TARGET], one can relate the jet quenching parameter to the transport mean-free-path
0705.1352	hep-ph/0406201	compares	high	It is, however, smaller than the results from phenomenological studies [TARGET] based on an implementation of energy loss by Salgado and Wiedemann
0705.1352	hep-ph/0005044	background	low	bare mention in a list of references
0705.1419	nucl-th/0107054	background	medium	The context mentions that they discussed the neutron shell structure changes and explained magic numbers, but no specific relationship to the citing paper's method or results is asserted.
0705.1419	nucl-th/0402076	extends	high	The citing paper says 'Recently we developed a mean field framework which can treat the 2p2h tensor correlation by introducing single-particle states with charge and parity mixing [TARGET]' and then applies it to study ls-splitting.
0705.1419	0706.2911	uses	high	The context states 'The effective interaction obtained from the G-matrix theory has a tensor part with a strength comparable to the tensor force in the free space [TARGET]' and 'the difference in the short range does not influence the tensor force matrix elements significantly [TARGET]', indicating use of the cited work's results.
0705.1419	nucl-th/0304021	compares	high	The context says 'The M3Y-P2 force [TARGET] has a weak tensor part and an LS part comparable to the Gogny D1S force', comparing its properties.
0705.1419	nucl-th/0608023	background	medium	The context mentions that Hartree-Fock calculations with tensor force showed it affects ls-splitting, but no specific relationship to the citing paper's own work is asserted.
0705.1419	nucl-th/0611019	background	medium	The context mentions that Hartree-Fock calculations with tensor force showed it affects ls-splitting, but no specific relationship to the citing paper's own work is asserted.
0705.1419	nucl-th/9806009	background	medium	The context says 'Some studies show that the ls-splitting in neutron-rich nuclei becomes small because the diffuseness of the neutron density becomes large and the spin-orbit potential is weakened [TARGET]', a general prior mention.
0705.1419	nucl-th/0402075	extends	high	The citing paper says 'Recently we developed a mean field framework which can treat the 2p2h tensor correlation by introducing single-particle states with charge and parity mixing [TARGET]' and then applies it to study ls-splitting.
0705.1419	nucl-th/9806019	background	medium	The context says 'Some studies show that the ls-splitting in neutron-rich nuclei becomes small because the diffuseness of the neutron density becomes large and the spin-orbit potential is weakened [TARGET]', a general prior mention.
0705.1419	0710.2945	uses	high	The context states 'The effective interaction obtained from the G-matrix theory has a tensor part with a strength comparable to the tensor force in the free space [TARGET]' and 'the difference in the short range does not influence the tensor force matrix elements significantly [TARGET]', indicating use of the cited work's results.
0705.1419	nucl-th/0006031	background	medium	The context mentions that sizes of ls-splitting change in Hartree-Fock calculations with tensor force or pion [TARGET], but no specific relationship to the citing paper's own work is asserted.
0705.1419	nucl-th/9807029	background	medium	The context says 'Some studies show that the ls-splitting in neutron-rich nuclei becomes small because the diffuseness of the neutron density becomes large and the spin-orbit potential is weakened [TARGET]', a general prior mention.
0705.1419	nucl-th/9411003	background	medium	The context says 'Some studies show that the ls-splitting in neutron-rich nuclei becomes small because the diffuseness of the neutron density becomes large and the spin-orbit potential is weakened [TARGET]', a general prior mention.
0705.1419	nucl-th/0010045	background	medium	The context mentions that sizes of ls-splitting change in Hartree-Fock calculations with tensor force or pion [TARGET], but no specific relationship to the citing paper's own work is asserted.
0705.1591	0806.4033	background	low	The citation context is a list of references with no specific assertion about the cited paper's relationship to the citing work.
0705.1634	hep-ph/0404074	background	high	The citation context lists multiple references including [TARGET] as part of a general list of prior work on color superconductivity without asserting a specific relationship
0705.1634	hep-ph/0011333	background	high	The citation context lists [TARGET] among a series of references in a list without any specific relationship asserted
0705.1642	nucl-th/0610109	background	medium	The context mentions that consistent behavior emerged for decay widths, but does not assert a specific relationship like extending or applying the cited work.
0705.1642	nucl-th/0610111	extends	high	The citing paper extends the same type of investigations to nonstrange decays of strange baryon resonances, building on the cited work.
0705.1642	nucl-th/0612053	extends	high	The citing paper extends the same type of investigations to nonstrange decays of strange baryon resonances, building on the cited work.
0705.1665	nucl-th/0701042	background	low	The citation context is a list of references with no descriptive sentence linking the cited paper to the citing work.
0705.1665	nucl-th/0701044	background	low	The citation context is a list of references with no descriptive sentence linking the cited paper to the citing work.
0705.1697	hep-ph/0411285	background	low	The citation context lists several references including [TARGET] without asserting a specific relationship, just as prior work.
0705.1857	hep-th/0701276	background	low	The context is a bare list of citations with no surrounding sentence describing a specific relationship.
0705.1857	hep-ph/0701081	background	low	The context is a bare list of citations with no surrounding sentence describing a specific relationship.
0705.1857	hep-ph/0501128	background	low	The context is a bare list of citations with no surrounding sentence describing a specific relationship.
0705.1857	hep-ph/0609270	background	low	The context is a bare list of citations with no surrounding sentence describing a specific relationship.
0705.1857	hep-ph/0501197	background	low	The context is a bare list of citations with no surrounding sentence describing a specific relationship.
0705.2175	hep-ph/0203177	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2175	hep-lat/0608013	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2175	hep-lat/0012023	uses	medium	citing paper states improved action have to be used [TARGET] for reliable calculation
0705.2175	hep-ph/9902327	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2175	hep-lat/0002003	uses	medium	citing paper states improved action have to be used [TARGET] for reliable calculation
0705.2175	hep-lat/0406036	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2193	hep-ph/0111357	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0512129	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	nucl-th/0307022	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0608063	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0305332	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0402257	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0506308	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0405045	uses	high	The citing paper states 'we use the phenomenological model of Ref. [TARGET] (KKT model) to analyze inclusive hadron production'.
0705.2193	hep-ph/0310090	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0307037	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0401022	uses	high	The citing paper says 'we first of all review the theoretical approach to the q q pair production at small x, see Ref. [TARGET]'.
0705.2193	hep-ph/0504047	uses	high	The citing paper states 'A detailed analysis performed in [TARGET] suggests that these corrections are even smaller'.
0705.2193	hep-ph/0211363	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0205151	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2399	hep-ph/0702021	background	low	The citation context is a bare mention in a list of references with no specific relationship asserted.
0705.2399	hep-ph/0011333	background	low	The citation context is a bare mention in a list of references with no specific relationship asserted.
0705.2409	nucl-th/0701094	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-th/0612079	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-th/9711036	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-ex/0309011	uses	high	The citing paper says 'Recent parameterizations [TARGET] of G_E and G_M are very useful so we use sachsff to obtain F_1'
0705.2632	hep-th/0701276	background	high	An abbreviated version of this work has been reported elsewhere [TARGET] with emphasis on the derivation of the effective action.
0705.2632	hep-ph/0608237	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/9406039	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0301206	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0405028	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0603248	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0409222	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0605178	uses	high	To determine m_b(z), it is convenient to work in the conformally flat coordinate where the spin connection piece can be removed upon suitable rescaling of the B field [TARGET].
0705.2632	hep-ph/0304282	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0610113	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0502049	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0006014	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0512162	applies	medium	the prediction by AdS approaches of low viscosity-entropy ratio and also of low elliptic flow in matter at high temperature above the chiral restoration point [TARGET]
0705.2632	nucl-th/0203081	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0105335	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0703069	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0204016	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0609270	uses	high	To determine m_b(z), it is convenient to work in the conformally flat coordinate where the spin connection piece can be removed upon suitable rescaling of the B field [TARGET].
0705.2632	hep-th/0607123	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0104066	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0605158	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0304182	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0501128	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0606245	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0302103	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	0704.1229	contrasts	high	there seems to be little convergence on both g_NN and g_NN except that g_NN > 3g_NN, contrasting with the most recent ones [TARGET]
0705.2690	hep-ph/0608270	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	hep-ph/0103314	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	nucl-th/0610108	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	hep-ph/0603092	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	0707.3697	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	hep-ph/9411293	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	hep-ph/0504023	background	low	The citation context mentions the cited work as having determined the EOS but does not assert a specific relationship.
0705.2690	0705.2198	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2690	0704.3553	background	low	The citation context lists multiple references without asserting a specific relationship to the cited paper.
0705.2852	nucl-th/0411101	contrasts	high	the text states that at RHIC energy, small angle approximation is not a good approximation [TARGET]
0705.2852	nucl-th/0410079	contrasts	high	the text states that at RHIC energy, small angle approximation is not a good approximation [TARGET]
0705.2852	nucl-th/0505004	background	low	the citation context is empty or a bare mention
0705.3047	hep-ph/9809427	uses	high	the CGC when applied to DIS results in the dipole picture of DIS
0705.3047	hep-ph/0303204	background	high	A saturation scale arises naturally in the Color Glass Condensate (CGC) description of universal properties
0705.3047	0704.0612	contrasts	medium	See however Ref. on pre-asymptotic violations of geometrical scaling
0705.3047	hep-ph/0506148	background	high	Measuring the intact recoil nucleus at such a small t experimentally at a future electron ion collider is challenging
0705.3074	nucl-th/0506033	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3074	0705.0662	background	low	The citation context is a list of references with no specific relationship asserted.
0705.3149	nucl-th/0702005	background	low	The citation context is a list of references with no surrounding text describing the relationship.
0705.3297	nucl-th/0303020	background	low	The citation context is a list of references with no surrounding text indicating a specific relationship.
0705.3385	nucl-ex/0305009	background	high	A global reanalysis of the Rosenbluth data [TARGET] confirmed that only the data from individual experiments are consistent.
0705.3385	nucl-th/0506039	uses	high	It has been shown that the polarization transfer data are not affected by two-photon corrections significantly [TARGET].
